Process Data Points,Process Averages,Process LCLs,Process UCLs
5,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
7,10.025,0.5263158806074628,19.523684119392538
9,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
9,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
14,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
9,10.025,0.5263158806074628,19.523684119392538
13,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
9,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
9,10.025,0.5263158806074628,19.523684119392538
7,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
15,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
11,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
13,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
13,10.025,0.5263158806074628,19.523684119392538
10,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
12,10.025,0.5263158806074628,19.523684119392538
8,10.025,0.5263158806074628,19.523684119392538
6,10.025,0.5263158806074628,19.523684119392538
7,10.025,0.5263158806074628,19.523684119392538
